evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
3 km al SO de Vallenar,-28.598 ,-70.778,2023-12-11,20:09:45,2023-12-11,23:09:45,57,km,2.9,Ml
28 km al SO de Mina Collahuasi,-20.953 ,-68.888,2023-12-11,16:13:33,2023-12-11,19:13:33,97,km,2.9,Ml
59 km al SE de Socaire,-24.047 ,-67.599,2023-12-11,15:44:57,2023-12-11,18:44:57,272,km,3.2,Ml
105 km al SE de Socaire,-24.196 ,-67.104,2023-12-11,15:36:01,2023-12-11,18:36:01,223,km,5.5,Mw
54 km al NE de Calama,-22.024 ,-68.720,2023-12-11,10:55:57,2023-12-11,13:55:57,108,km,2.6,Ml
62 km al N de CamiÃ±a,-18.759 ,-69.455,2023-12-11,10:13:34,2023-12-11,13:13:34,108,km,2.8,Ml
31 km al SO de Pozo Almonte,-20.509 ,-69.910,2023-12-11,09:10:33,2023-12-11,12:10:33,16,km,2.6,Ml
64 km al SO de Huasco,-28.751 ,-71.790,2023-12-11,07:12:42,2023-12-11,10:12:42,38,km,3.1,Ml
44 km al NE de OllagÃ¼e,-20.900 ,-68.013,2023-12-11,07:04:45,2023-12-11,10:04:45,186,km,3.3,Ml
58 km al S de Socaire,-24.080 ,-67.695,2023-12-11,06:56:34,2023-12-11,09:56:34,282,km,3.9,Ml
61 km al E de Quillagua,-21.451 ,-68.987,2023-12-11,05:06:44,2023-12-11,08:06:44,94,km,2.8,Ml
26 km al NO de Vallenar,-28.396 ,-70.925,2023-12-11,04:34:33,2023-12-11,07:34:33,60,km,2.7,Ml
41 km al S de Huasco,-28.830 ,-71.221,2023-12-11,03:41:45,2023-12-11,06:41:45,51,km,3.8,Ml
30 km al S de Santiago,-33.702 ,-70.684,2023-12-11,01:31:55,2023-12-11,04:31:55,31,km,2.5,Ml
47 km al SO de Los Vilos,-32.170 ,-71.904,2023-12-11,01:12:23,2023-12-11,04:12:23,20,km,2.5,Ml
27 km al S de San Pedro de Atacama,-23.167 ,-68.201,2023-12-11,00:01:31,2023-12-11,03:01:31,130,km,3.7,Ml
96 km al SE de Socaire,-24.368 ,-67.484,2023-12-10,21:48:25,2023-12-11,00:48:25,210,km,4.2,Ml
54 km al E de Antuco,-37.339 ,-71.067,2023-12-10,21:46:15,2023-12-11,00:46:15,155,km,3.3,Ml
